Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Profit_Margin
6824,CA-2015-154291,2015-07-25,2015-07-29,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,9,0.0,49.23,2015,7,0.49999994921796165
6825,CA-2015-154291,2015-07-25,2015-07-29,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",358.58,2,0.0,39.4438,2015,7,0.10999999693234436
6826,CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0.0,4.872,2016,10,0.1499999538177482
6827,CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,5,0.0,8399.976,2016,10,0.4799999997257135
6828,CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.0,331.191,2016,10,0.44999999388570344
6829,CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34.37,7,0.0,16.8413,2016,10,0.48999985743385005
6830,CA-2016-118689,2016-10-02,2016-10-09,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2,0.0,9.5088,2016,10,0.2799999175500832
6831,CA-2016-140438,2016-12-24,2016-12-27,Second Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,197.97,3,0.0,53.4519,2016,12,0.26999998636157063
6832,US-2017-123204,2017-07-21,2017-07-27,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10024,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0.0,4.5448,2017,7,0.25999985125866637
6833,CA-2015-112522,2015-10-10,2015-10-17,Standard Class,DP-13165,David Philippe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002,2015,10,0.12499984406207079
6834,CA-2016-153101,2016-09-08,2016-09-08,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04,1,0.2,-12.7785,2016,9,-0.08749999400849123
6835,CA-2016-142615,2016-11-20,2016-11-24,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,90640,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,0.0,3.9032,2016,11,0.13999994978480998
6836,CA-2017-142643,2017-10-15,2017-10-20,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",152.65,5,0.0,70.219,2017,10,0.4599999698657078
6837,CA-2017-142643,2017-10-15,2017-10-20,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.72,1,0.0,9.3152,2017,10,0.409999819542333
6838,CA-2015-116260,2015-07-06,2015-07-12,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Vineland,New Jersey,8360,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,11.12,4,0.0,2.8912,2015,7,0.2599997661872607
6839,CA-2017-107517,2017-02-05,2017-02-09,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0.0,459.396,2017,2,0.2799999982934114
6840,CA-2017-107517,2017-02-05,2017-02-09,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,371.2,5,0.2,41.76,2017,2,0.11249999696928888
6841,CA-2015-166338,2015-12-06,2015-12-07,First Class,MP-18175,Mike Pelletier,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,14.832,3,0.7,-10.3824,2015,12,-0.6999995280477832
6842,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.7,3,0.0,1.656,2016,9,0.07999996135267567
6843,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34,3,0.0,5.2164,2016,9,0.45999959435661875
6844,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.9,5,0.0,0.679,2016,9,0.009999998527246166
6845,CA-2016-123946,2016-09-12,2016-09-17,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1059.12,4,0.0,307.1448,2016,9,0.2899999972618778
6846,CA-2014-147543,2014-07-06,2014-07-12,Standard Class,BC-11125,Becky Castell,Home Office,United States,El Cajon,California,92020,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848,2014,7,0.09999999791004853
6847,US-2016-159093,2016-05-09,2016-05-14,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4,0.0,14.418,2016,5,0.44999985955060556
6848,CA-2016-162110,2016-07-18,2016-07-22,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.992,1,0.2,3.4995,2016,7,0.06249998883769309
6849,US-2016-163461,2016-06-18,2016-06-21,First Class,BT-11440,Bobby Trafton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.864,2,0.2,26.9024,2016,6,0.349999954465035
6850,CA-2014-101462,2014-04-20,2014-04-25,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,0.0,27.5632,2014,4,0.4599999232309874
6851,US-2016-100461,2016-01-08,2016-01-12,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,6,0.0,407.1288,2016,1,0.2599999983395918
6852,US-2016-100461,2016-01-08,2016-01-12,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,106.05,7,0.0,49.8435,2016,1,0.4699999556812866
6853,US-2017-162670,2017-12-23,2017-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62.04,4,0.0,17.3712,2017,12,0.2799999548678345
6854,US-2017-162670,2017-12-23,2017-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3,0.0,148.491,2017,12,0.29999999393902677
6855,US-2017-162670,2017-12-23,2017-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,4,0.0,14.7184,2017,12,0.039999998912925355
6856,US-2017-162670,2017-12-23,2017-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.96,2,0.0,20.6816,2017,12,0.45999989768685545
6857,US-2017-162670,2017-12-23,2017-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0.0,85.9818,2017,12,0.4699999743085179
6858,CA-2017-128965,2017-04-17,2017-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,0.0,13.5072,2017,4,0.47999982942436764
6859,CA-2017-128965,2017-04-17,2017-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,7.38,2,0.0,3.4686,2017,4,0.4699993631444944
6860,CA-2017-128965,2017-04-17,2017-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0.0,3.597,2017,4,0.32999969724798417
6861,CA-2017-128965,2017-04-17,2017-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,274.89,11,0.0,46.7313,2017,4,0.16999999381570835
6862,CA-2017-128965,2017-04-17,2017-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,23.04,8,0.0,11.2896,2017,4,0.48999978732648125
6863,CA-2017-128965,2017-04-17,2017-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058,2017,4,-0.08749999599270919
6864,CA-2017-138618,2017-12-01,2017-12-08,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,10.368,2,0.2,3.6288,2017,12,0.3499996624231651
6865,US-2016-126452,2016-08-21,2016-08-28,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,12.672,2,0.2,4.752,2016,8,0.3749997040722032
6866,US-2016-126452,2016-08-21,2016-08-28,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5,0.2,-20.691,2016,8,-0.224999975532843
6867,US-2016-126452,2016-08-21,2016-08-28,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3,0.0,91.7892,2016,8,0.3599999858806924
6868,US-2016-126452,2016-08-21,2016-08-28,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2,0.2,-7.996,2016,8,-0.2499999218359424
6869,US-2016-126452,2016-08-21,2016-08-28,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.056,9,0.2,180.441,2016,8,0.062499999783516495
6870,US-2016-126452,2016-08-21,2016-08-28,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96,2,0.0,6.2208,2016,8,0.4799996296299154
6871,US-2016-126452,2016-08-21,2016-08-28,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,47.52,9,0.0,21.384,2016,8,0.4499999053030502
6872,CA-2016-145009,2016-12-05,2016-12-08,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois,60610,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,11.952,3,0.2,3.8844,2016,12,0.3249997280792101
6873,CA-2015-162544,2015-12-16,2015-12-19,First Class,SG-20080,Sandra Glassco,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,4.98,1,0.0,2.3406,2015,12,0.46999905622679466
6874,CA-2014-124394,2014-10-17,2014-10-22,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,0.8,-17.248,2014,10,-1.5999985157713215
6875,CA-2014-124394,2014-10-17,2014-10-22,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,0.2,-17.9964,2014,10,-0.14999998749750054
6876,US-2016-121013,2016-09-05,2016-09-10,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,0.0,11.7782,2016,9,0.46999981245019457
6877,US-2016-121013,2016-09-05,2016-09-10,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,0.0,314.0586,2016,9,0.189999998850533
6878,US-2015-123918,2015-10-15,2015-10-15,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",131.376,6,0.6,-95.2476,2015,10,-0.7249999448148867
6879,US-2015-123918,2015-10-15,2015-10-15,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,5.344,1,0.2,1.8704,2015,10,0.3499993450611058
6880,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.92,5,0.2,125.245,2015,12,0.062499999688111305
6881,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,32.4,5,0.0,15.552,2015,12,0.47999985185189753
6882,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4,9,0.0,401.814,2015,12,0.20999999890247728
6883,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0.0,2.9346,2015,12,0.01999999863695232
6884,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.2,5,0.0,52.532,2015,12,0.4599999597197933
6885,CA-2015-120677,2015-05-31,2015-06-04,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2567.84,8,0.0,770.352,2015,5,0.29999999883170286
6886,CA-2017-123036,2017-09-10,2017-09-17,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,4,0.2,8.8008,2017,9,0.2374999359078325
6887,CA-2017-123036,2017-09-10,2017-09-17,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,0.4,-56.3108,2017,9,-0.21666665832999898
6888,CA-2017-120222,2017-04-25,2017-05-02,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0.0,8.763,2017,4,0.45999975853031044
6889,CA-2017-120222,2017-04-25,2017-05-02,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,73.344,3,0.2,27.504,2017,4,0.3749999488710803
6890,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0.0,26.7904,2017,9,0.279999970735789
6891,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7,0.0,24.4608,2017,9,0.47999990580849566
6892,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,0.0,34.182,2017,9,0.29999997367035514
6893,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0.0,12.4416,2017,9,0.4799998148148862
6894,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4,0.0,6.9088,2017,9,0.3399998326772477
6895,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2,0.0,119.4742,2017,9,0.2899999929608235
6896,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.48,2,0.0,9.9992,2017,9,0.2899999158932959
6897,CA-2017-164756,2017-09-18,2017-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55,5,0.0,114.9385,2017,9,0.46999998078102717
6898,CA-2017-122028,2017-08-18,2017-08-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,10.782,3,0.7,-7.9068,2017,8,-0.733332653188042
6899,US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",602.651,7,0.3,-163.5767,2015,5,-0.2714285669246618
6900,US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,6,0.8,-13.0152,2015,5,-1.6999977795222316
6901,CA-2015-140557,2015-09-07,2015-09-11,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,559.93,7,0.0,167.979,2015,9,0.2999999946421876
6902,US-2017-135013,2017-07-24,2017-07-24,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,92646,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2399.96,5,0.2,839.986,2017,7,0.3499999985416423
6903,CA-2017-111220,2017-09-02,2017-09-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0,4,0.2,5.6,2017,9,0.3499997812501367
6904,CA-2017-111220,2017-09-02,2017-09-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5.588,2,0.8,-15.0876,2017,9,-2.699995168226256
6905,CA-2017-111220,2017-09-02,2017-09-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",235.92,5,0.2,-44.235,2017,9,-0.18749999205239098
6906,US-2017-149006,2017-12-06,2017-12-08,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,10.68,1,0.0,2.8836,2017,12,0.269999747191248
6907,CA-2017-149468,2017-05-20,2017-05-20,Same Day,AR-10405,Allen Rosenblatt,Corporate,United States,Trenton,Michigan,48183,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.28,2,0.0,19.8144,2017,5,0.4799998837209583
6908,CA-2016-140249,2016-09-27,2016-10-03,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,2,0.2,125.198,2016,9,0.12499999875197688
6909,US-2017-135503,2017-12-10,2017-12-15,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,2017,12,0.2899998035231684
6910,CA-2014-126277,2014-09-13,2014-09-18,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,0.7,-2.0016,2014,9,-0.7999968025707331
6911,US-2017-115301,2017-07-29,2017-08-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,0.0,25.5112,2017,7,0.2199999810279423
6912,CA-2017-168942,2017-08-01,2017-08-05,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0.0,50.3658,2017,8,0.2699999855258933
6913,US-2017-128398,2017-05-02,2017-05-05,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,4,0.0,59.0372,2017,5,0.3699999768112323
6914,CA-2015-104115,2015-06-12,2015-06-16,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,33407,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,55.984,2,0.2,4.1988,2015,6,0.07499998660331762
6915,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,1,0.2,9.912,2014,12,0.07499999432506096
6916,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,6,0.8,-31.332,2014,12,-1.749999022565336
6917,CA-2014-142510,2014-12-22,2014-12-29,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032,4,0.2,44.9616,2014,12,0.36249997077367363
6918,CA-2014-124247,2014-12-16,2014-12-21,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,2014,12,0.04999999964385435
6919,CA-2016-105473,2016-04-16,2016-04-18,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.8,3,0.0,0.864,2016,4,0.02999998958333695
6920,CA-2015-102806,2015-05-21,2015-05-28,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",24.588,2,0.7,-18.0312,2015,5,-0.7333330350849865
